label,datatype,species,x_metric,y_metric
01,raw,Bovine,8.573287757543389,-2.618752885070268
01,raw,Bovine,8.602905199258721,-3.0573549943155927
01,raw,Bovine,7.752714961799128,-3.2912748280609505
01,raw,Bovine,6.308701343941779,-2.10399276356785
01,raw,Bovine,10.542477415225123,-3.9233205147280383
01,raw,Bovine,10.101611385814826,-3.672337293394969
01,raw,Bovine,9.48378773712558,-3.8903123568023776
01,raw,Bovine,6.732296422107583,-2.872865521046242
01,raw,Bovine,8.694679143554058,-3.3148189057190507
01,raw,Bovine,8.814404291278885,-2.350575268126501
01,raw,Bovine,7.870305450727397,-3.9860849671583063
01,raw,Bovine,6.608860306524494,-2.1548252986525362
01,raw,Bovine,7.713750227584313,-3.0990057025382183
01,raw,Bovine,8.772377202849253,-2.3188955740877457
01,raw,Bovine,7.717001629552053,-3.91320818577392
01,raw,Bovine,4.954684702843433,-2.3097376676721666
01,raw,Bovine,8.767554168867322,-2.868640725391204
01,raw,Bovine,5.790618652931337,-2.683830704691923
01,raw,Bovine,10.35830551150425,-1.9934903692644035
01,raw,Bovine,8.288172024672471,-2.826804797473852
01,raw,Bovine,9.31125994557801,-2.2613424399814694
01,raw,Bovine,6.235469549294825,-3.7405687310606592
01,raw,Bovine,8.951802101737501,-3.623498866052646
01,raw,Bovine,8.508688944860394,-2.3010947917403155
01,raw,Bovine,12.210110059724665,-3.216558420699507
01,raw,Bovine,9.009979268284134,-2.8500654028561994
01,raw,Bovine,8.939255920673688,-3.517617566154234
01,raw,Bovine,8.788519411048025,-2.6091476566106397
01,raw,Bovine,8.18541915477669,-2.320086610315822
01,raw,Bovine,8.596088045541107,-3.3529484856272807
01,raw,Bovine,11.093823084950495,-3.109060825829752
01,raw,Bovine,10.768828639536501,-2.8606031671894847
01,raw,Bovine,9.232501001604167,-2.869746149194618
01,raw,Bovine,10.243601409022157,-1.6196990699010902
01,raw,Bovine,9.845452244155013,-2.702042203505618
01,raw,Bovine,9.628629203665895,-2.9172556781706267
01,raw,Bovine,9.224020227426536,-3.573991810900867
01,raw,Bovine,7.80714489159192,-2.5582832372805258
01,raw,Bovine,6.996714660633071,-2.5885412147545743
01,raw,Bovine,10.176437518388944,-2.978831371191577
01,raw,Bovine,8.581790177908378,-3.1506461373364685
01,raw,Bovine,9.930357008395527,-3.5371533893232683
01,raw,Bovine,6.619470435085981,-3.4399692682518133
01,raw,Bovine,8.286830995802895,-0.3782596984282242
01,raw,Bovine,8.121732220522388,-2.6403973364172355
